test_name,n_banks,read_latency,b_bp,r_bp,writes,reads,b_resp,r_resp,data_mismatches,hazards_tolerated,order_violations,slverr,invalid_wr,invalid_rd,avg_lat_wr_cyc,min_lat_wr_cyc,max_lat_wr_cyc,avg_lat_rd_cyc,min_lat_rd_cyc,max_lat_rd_cyc,throughput_wr,throughput_rd,sim_time_cyc
mem_full_test,4,4,0,0,2700,2250,2600,2150,0,30,0,0,100,100,6.34,4.00,26.00,45.67,11.00,112.00,0.176,0.145,14798
