test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,10,10,7812,RD,6,285.00
mem_full_test,10,10,7846,WR,6,190.00
mem_full_test,10,10,7816,RD,5,285.00
mem_full_test,10,10,7850,WR,2,190.00
mem_full_test,10,10,7820,RD,0,285.00
mem_full_test,10,10,7854,WR,2,190.00
mem_full_test,10,10,7824,RD,2,285.00
mem_full_test,10,10,7858,WR,0,190.00
mem_full_test,10,10,7828,RD,2,285.00
mem_full_test,10,10,7862,WR,7,190.00
mem_full_test,10,10,7832,RD,1,285.00
mem_full_test,10,10,7866,WR,1,190.00
mem_full_test,10,10,7836,RD,1,285.00
mem_full_test,10,10,7870,WR,1,190.00
mem_full_test,10,10,7840,RD,5,285.00
mem_full_test,10,10,7874,WR,3,190.00
mem_full_test,10,10,7844,RD,6,285.00
mem_full_test,10,10,7878,WR,3,190.00
mem_full_test,10,10,7848,RD,5,285.00
mem_full_test,10,10,7882,WR,3,190.00
mem_full_test,10,10,7852,RD,2,285.00
mem_full_test,10,10,7886,WR,3,190.00
mem_full_test,10,10,7856,RD,3,285.00
mem_full_test,10,10,7890,WR,1,190.00
mem_full_test,10,10,7860,RD,7,285.00
mem_full_test,10,10,7894,WR,2,190.00
mem_full_test,10,10,7864,RD,6,285.00
mem_full_test,10,10,7898,WR,1,190.00
mem_full_test,10,10,7868,RD,5,285.00
mem_full_test,10,10,7902,WR,2,190.00
mem_full_test,10,10,7872,RD,1,285.00
mem_full_test,10,10,7906,WR,1,190.00
mem_full_test,10,10,7876,RD,7,285.00
mem_full_test,10,10,7910,WR,2,190.00
mem_full_test,10,10,7880,RD,1,285.00
mem_full_test,10,10,7914,WR,4,190.00
mem_full_test,10,10,7884,RD,6,285.00
mem_full_test,10,10,7918,WR,7,190.00
mem_full_test,10,10,7888,RD,0,285.00
mem_full_test,10,10,7922,WR,6,190.00
mem_full_test,10,10,7892,RD,3,285.00
mem_full_test,10,10,7926,WR,2,190.00
mem_full_test,10,10,7896,RD,5,285.00
mem_full_test,10,10,7930,WR,2,190.00
mem_full_test,10,10,7900,RD,6,285.00
mem_full_test,10,10,7934,WR,0,190.00
mem_full_test,10,10,7904,RD,4,285.00
mem_full_test,10,10,7938,WR,5,190.00
mem_full_test,10,10,7908,RD,7,285.00
mem_full_test,10,10,7942,WR,6,190.00
mem_full_test,10,10,7912,RD,0,285.00
mem_full_test,10,10,7946,WR,3,190.00
mem_full_test,10,10,7916,RD,5,285.00
mem_full_test,10,10,7950,WR,3,190.00
mem_full_test,10,10,7920,RD,5,285.00
mem_full_test,10,10,7954,WR,5,190.00
mem_full_test,10,10,7924,RD,6,285.00
mem_full_test,10,10,7958,WR,6,190.00
mem_full_test,10,10,7928,RD,2,285.00
mem_full_test,10,10,7962,WR,0,190.00
mem_full_test,10,10,7932,RD,1,285.00
mem_full_test,10,10,7966,WR,5,190.00
mem_full_test,10,10,7936,RD,0,285.00
mem_full_test,10,10,7970,WR,2,190.00
mem_full_test,10,10,7940,RD,1,285.00
mem_full_test,10,10,7974,WR,4,190.00
mem_full_test,10,10,7944,RD,7,285.00
mem_full_test,10,10,7978,WR,0,190.00
