test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,0,0,961,WR,2,4.00
mem_full_test,0,0,963,WR,3,4.00
mem_full_test,0,0,965,WR,2,4.00
mem_full_test,0,0,967,WR,1,4.00
mem_full_test,0,0,969,WR,1,4.00
mem_full_test,0,0,971,WR,2,4.00
mem_full_test,0,0,973,WR,3,4.00
mem_full_test,0,0,975,WR,2,4.00
mem_full_test,0,0,977,WR,2,4.00
mem_full_test,0,0,979,WR,2,4.00
mem_full_test,0,0,981,WR,1,4.00
mem_full_test,0,0,983,WR,1,4.00
mem_full_test,0,0,985,WR,3,4.00
mem_full_test,0,0,987,WR,3,4.00
mem_full_test,0,0,989,WR,1,4.00
mem_full_test,0,0,991,WR,2,4.00
mem_full_test,0,0,993,WR,2,4.00
mem_full_test,0,0,995,WR,3,4.00
mem_full_test,0,0,997,WR,3,4.00
mem_full_test,0,0,999,WR,1,4.00
mem_full_test,0,0,1001,WR,0,4.00
mem_full_test,0,0,1003,WR,0,4.00
mem_full_test,0,0,1005,WR,1,4.00
mem_full_test,0,0,1007,WR,2,4.00
mem_full_test,0,0,1009,WR,0,4.00
mem_full_test,0,0,1011,WR,3,4.00
mem_full_test,0,0,1013,WR,0,4.00
mem_full_test,0,0,1015,WR,3,4.00
mem_full_test,0,0,1017,WR,1,4.00
mem_full_test,0,0,1019,WR,1,4.00
mem_full_test,0,0,1021,WR,2,4.00
mem_full_test,0,0,1023,WR,0,4.00
mem_full_test,0,0,1025,WR,2,4.00
mem_full_test,0,0,1027,WR,1,4.00
mem_full_test,0,0,1029,WR,0,4.00
mem_full_test,0,0,1031,WR,2,4.00
mem_full_test,0,0,1033,WR,0,4.00
mem_full_test,0,0,1035,WR,0,4.00
mem_full_test,0,0,1037,WR,0,4.00
mem_full_test,0,0,1039,WR,1,4.00
mem_full_test,0,0,1041,WR,1,4.00
mem_full_test,0,0,1043,WR,3,4.00
mem_full_test,0,0,1045,WR,1,4.00
mem_full_test,0,0,1047,WR,3,4.00
mem_full_test,0,0,1049,WR,0,4.00
mem_full_test,0,0,1051,WR,3,4.00
mem_full_test,0,0,1053,WR,3,5.00
mem_full_test,0,0,1055,WR,0,4.00
mem_full_test,0,0,1057,WR,3,4.00
mem_full_test,0,0,1059,WR,1,4.00
mem_full_test,0,0,1061,WR,2,4.00
mem_full_test,0,0,1063,WR,0,4.00
mem_full_test,0,0,1065,WR,3,4.00
mem_full_test,0,0,1067,WR,1,4.00
mem_full_test,0,0,1069,WR,2,4.00
mem_full_test,0,0,1071,WR,1,4.00
mem_full_test,0,0,1073,WR,1,4.00
mem_full_test,0,0,1075,WR,1,4.00
mem_full_test,0,0,1077,WR,2,4.00
mem_full_test,0,0,1079,WR,2,4.00
mem_full_test,0,0,1081,WR,3,4.00
mem_full_test,0,0,1083,WR,0,4.00
mem_full_test,0,0,1085,WR,1,4.00
mem_full_test,0,0,1087,WR,2,4.00
mem_full_test,0,0,1089,WR,0,4.00
mem_full_test,0,0,1091,WR,3,4.00
mem_full_test,0,0,1093,WR,0,4.00
mem_full_test,0,0,1095,WR,0,4.00
mem_full_test,0,0,1097,WR,0,4.00
mem_full_test,0,0,1099,WR,2,4.00
mem_full_test,0,0,1101,WR,3,4.00
mem_full_test,0,0,1103,WR,0,4.00
mem_full_test,0,0,1105,WR,2,4.00
mem_full_test,0,0,1107,WR,2,4.00
mem_full_test,0,0,1109,WR,2,4.00
mem_full_test,0,0,1111,WR,2,4.00
mem_full_test,0,0,1113,WR,3,4.00
mem_full_test,0,0,1115,WR,2,4.00
mem_full_test,0,0,1117,WR,1,4.00
mem_full_test,0,0,1119,WR,0,4.00
mem_full_test,0,0,1121,WR,0,4.00
mem_full_test,0,0,1123,WR,2,4.00
mem_full_test,0,0,1125,WR,0,4.00
mem_full_test,0,0,1127,WR,1,4.00
mem_full_test,0,0,1129,WR,2,4.00
mem_full_test,0,0,1131,WR,0,4.00
mem_full_test,0,0,1133,WR,1,4.00
mem_full_test,0,0,1135,WR,0,4.00
mem_full_test,0,0,1137,WR,0,4.00
mem_full_test,0,0,1139,WR,0,4.00
mem_full_test,0,0,1141,WR,1,4.00
mem_full_test,0,0,1143,WR,2,4.00
mem_full_test,0,0,1145,WR,2,4.00
mem_full_test,0,0,1147,WR,0,4.00
mem_full_test,0,0,1149,WR,0,4.00
mem_full_test,0,0,1151,WR,1,4.00
mem_full_test,0,0,1153,WR,0,4.00
mem_full_test,0,0,1155,WR,0,4.00
mem_full_test,0,0,1157,WR,0,4.00
mem_full_test,0,0,1159,WR,2,4.00
mem_full_test,0,0,1161,WR,0,4.00
mem_full_test,0,0,1163,WR,0,4.00
mem_full_test,0,0,1165,WR,0,4.00
mem_full_test,0,0,1167,WR,2,4.00
mem_full_test,0,0,1169,WR,3,4.00
mem_full_test,0,0,1171,WR,3,4.00
mem_full_test,0,0,1173,WR,1,4.00
mem_full_test,0,0,1175,WR,2,4.00
mem_full_test,0,0,1177,WR,3,4.00
mem_full_test,0,0,1179,WR,2,4.00
mem_full_test,0,0,1181,WR,1,4.00
mem_full_test,0,0,1183,WR,1,4.00
mem_full_test,0,0,1185,WR,0,4.00
mem_full_test,0,0,1187,WR,3,4.00
mem_full_test,0,0,1189,WR,1,4.00
mem_full_test,0,0,1191,WR,0,4.00
mem_full_test,0,0,1193,WR,3,4.00
mem_full_test,0,0,1195,WR,3,4.00
mem_full_test,0,0,1197,WR,3,4.00
mem_full_test,0,0,1199,WR,3,4.00
mem_full_test,0,0,1201,WR,0,4.00
mem_full_test,0,0,1203,WR,3,4.00
mem_full_test,0,0,1205,WR,3,4.00
mem_full_test,0,0,1207,WR,1,4.00
mem_full_test,0,0,1209,WR,0,4.00
mem_full_test,0,0,1211,WR,1,4.00
mem_full_test,0,0,1213,WR,1,5.00
mem_full_test,0,0,1215,WR,2,4.00
mem_full_test,0,0,1217,WR,2,4.00
mem_full_test,0,0,1219,WR,2,4.00
mem_full_test,0,0,1221,WR,2,4.00
mem_full_test,0,0,1223,WR,0,4.00
mem_full_test,0,0,1225,WR,3,4.00
mem_full_test,0,0,1227,WR,2,4.00
mem_full_test,0,0,1229,WR,0,4.00
mem_full_test,0,0,1231,WR,3,4.00
mem_full_test,0,0,1233,WR,2,4.00
mem_full_test,0,0,1235,WR,2,4.00
mem_full_test,0,0,1237,WR,0,4.00
mem_full_test,0,0,1239,WR,1,4.00
mem_full_test,0,0,1241,WR,3,4.00
mem_full_test,0,0,1243,WR,3,4.00
mem_full_test,0,0,1245,WR,0,4.00
mem_full_test,0,0,1247,WR,0,4.00
mem_full_test,0,0,1249,WR,3,4.00
mem_full_test,0,0,1251,WR,3,4.00
mem_full_test,0,0,1253,WR,1,4.00
