test_name,b_bp,r_bp,writes,reads,b_resp,r_resp,data_mismatches,hazards_tolerated,order_violations,slverr,invalid_wr,invalid_rd,avg_lat_wr_cyc,min_lat_wr_cyc,max_lat_wr_cyc,avg_lat_rd_cyc,min_lat_rd_cyc,max_lat_rd_cyc,throughput_wr,throughput_rd,sim_time_cyc
mem_full_test,0,0,3100,2650,3000,2550,0,2,0,0,100,100,112.88,4.00,498.00,52.89,6.00,482.00,0.186,0.158,16090
mem_full_test,8,1,0,0,3100,2650,3000,2550,1344,0,0,0,0,100,3490.04,4.00,7288.00,10.33,6.00,97.00,0.186,0.158,16090
mem_full_test,8,1,0,0,3100,2650,3000,2550,0,2,0,0,100,100,4.25,4.00,9.00,52.89,6.00,482.00,0.186,0.158,16090
mem_full_test,8,1,0,0,3100,2650,3000,2550,0,2,0,0,100,100,4.25,4.00,9.00,10.33,6.00,97.00,0.186,0.158,16090
