test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,30,30,1,WR,3,34.00
mem_full_test,30,30,3,WR,5,59.00
mem_full_test,30,30,5,WR,4,85.00
mem_full_test,30,30,7,WR,7,114.00
mem_full_test,30,30,9,WR,4,141.00
mem_full_test,30,30,11,WR,3,168.00
mem_full_test,30,30,13,WR,6,193.00
mem_full_test,30,30,15,WR,0,222.00
mem_full_test,30,30,17,WR,5,247.00
mem_full_test,30,30,19,WR,5,277.00
mem_full_test,30,30,21,WR,0,306.00
mem_full_test,30,30,23,WR,5,333.00
mem_full_test,30,30,25,WR,2,361.00
mem_full_test,30,30,27,WR,6,390.00
mem_full_test,30,30,29,WR,0,416.00
mem_full_test,30,30,31,WR,2,445.00
mem_full_test,30,30,33,WR,4,470.00
mem_full_test,30,30,35,WR,4,497.00
mem_full_test,30,30,37,WR,4,510.00
mem_full_test,30,30,39,WR,4,510.00
mem_full_test,30,30,41,WR,7,510.00
mem_full_test,30,30,43,WR,4,510.00
mem_full_test,30,30,45,WR,0,510.00
mem_full_test,30,30,47,WR,0,510.00
mem_full_test,30,30,49,WR,7,510.00
mem_full_test,30,30,51,WR,7,510.00
mem_full_test,30,30,53,WR,2,510.00
mem_full_test,30,30,55,WR,0,510.00
mem_full_test,30,30,57,WR,0,510.00
mem_full_test,30,30,59,WR,5,510.00
mem_full_test,30,30,61,WR,2,510.00
mem_full_test,30,30,63,WR,5,510.00
mem_full_test,30,30,65,WR,6,510.00
mem_full_test,30,30,67,WR,7,510.00
mem_full_test,30,30,69,WR,3,510.00
mem_full_test,30,30,71,WR,6,510.00
mem_full_test,30,30,73,WR,5,510.00
mem_full_test,30,30,75,WR,4,510.00
mem_full_test,30,30,77,WR,0,510.00
mem_full_test,30,30,79,WR,1,510.00
mem_full_test,30,30,81,WR,3,510.00
mem_full_test,30,30,83,WR,2,510.00
mem_full_test,30,30,85,WR,3,510.00
mem_full_test,30,30,87,WR,3,510.00
mem_full_test,30,30,89,WR,2,510.00
mem_full_test,30,30,91,WR,1,510.00
mem_full_test,30,30,93,WR,1,510.00
mem_full_test,30,30,95,WR,6,510.00
mem_full_test,30,30,97,WR,5,510.00
mem_full_test,30,30,99,WR,2,510.00
mem_full_test,30,30,101,WR,6,510.00
mem_full_test,30,30,103,WR,1,510.00
mem_full_test,30,30,105,WR,3,510.00
mem_full_test,30,30,107,WR,3,510.00
mem_full_test,30,30,109,WR,6,510.00
mem_full_test,30,30,111,WR,6,510.00
mem_full_test,30,30,113,WR,1,510.00
mem_full_test,30,30,115,WR,5,510.00
mem_full_test,30,30,117,WR,5,510.00
mem_full_test,30,30,119,WR,7,510.00
mem_full_test,30,30,121,WR,4,510.00
mem_full_test,30,30,123,WR,6,510.00
mem_full_test,30,30,125,WR,6,510.00
mem_full_test,30,30,127,WR,6,510.00
mem_full_test,30,30,129,WR,6,510.00
mem_full_test,30,30,131,WR,5,510.00
mem_full_test,30,30,133,WR,4,510.00
mem_full_test,30,30,135,WR,6,510.00
mem_full_test,30,30,137,WR,2,510.00
mem_full_test,30,30,139,WR,7,510.00
mem_full_test,30,30,141,WR,2,510.00
mem_full_test,30,30,143,WR,5,510.00
mem_full_test,30,30,145,WR,7,510.00
mem_full_test,30,30,147,WR,0,510.00
mem_full_test,30,30,149,WR,0,510.00
mem_full_test,30,30,151,WR,7,510.00
mem_full_test,30,30,153,WR,6,510.00
mem_full_test,30,30,155,WR,1,510.00
mem_full_test,30,30,157,WR,5,510.00
mem_full_test,30,30,159,WR,1,510.00
mem_full_test,30,30,161,WR,3,510.00
mem_full_test,30,30,163,WR,4,510.00
mem_full_test,30,30,165,WR,5,510.00
mem_full_test,30,30,167,WR,1,510.00
mem_full_test,30,30,169,WR,2,510.00
mem_full_test,30,30,171,WR,3,510.00
mem_full_test,30,30,173,WR,0,510.00
mem_full_test,30,30,175,WR,5,510.00
mem_full_test,30,30,177,WR,1,510.00
mem_full_test,30,30,179,WR,1,510.00
mem_full_test,30,30,181,WR,5,510.00
mem_full_test,30,30,183,WR,2,510.00
