test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,0,0,1,WR,7,4.00
mem_full_test,0,0,3,WR,10,4.00
mem_full_test,0,0,5,WR,9,4.00
mem_full_test,0,0,7,WR,15,4.00
mem_full_test,0,0,9,WR,8,4.00
mem_full_test,0,0,11,WR,7,4.00
mem_full_test,0,0,13,WR,13,4.00
mem_full_test,0,0,15,WR,1,4.00
mem_full_test,0,0,17,WR,10,4.00
mem_full_test,0,0,19,WR,10,5.00
mem_full_test,0,0,21,WR,1,4.00
mem_full_test,0,0,23,WR,11,4.00
mem_full_test,0,0,25,WR,4,4.00
mem_full_test,0,0,27,WR,13,4.00
mem_full_test,0,0,29,WR,1,4.00
mem_full_test,0,0,31,WR,4,4.00
mem_full_test,0,0,33,WR,9,4.00
mem_full_test,0,0,35,WR,9,4.00
mem_full_test,0,0,37,WR,8,4.00
mem_full_test,0,0,39,WR,8,4.00
mem_full_test,0,0,41,WR,15,4.00
mem_full_test,0,0,43,WR,8,4.00
mem_full_test,0,0,45,WR,0,4.00
mem_full_test,0,0,47,WR,0,4.00
mem_full_test,0,0,49,WR,14,4.00
mem_full_test,0,0,51,WR,14,4.00
mem_full_test,0,0,53,WR,5,4.00
mem_full_test,0,0,55,WR,1,4.00
mem_full_test,0,0,57,WR,1,4.00
mem_full_test,0,0,59,WR,11,4.00
mem_full_test,0,0,61,WR,5,4.00
mem_full_test,0,0,63,WR,11,4.00
mem_full_test,0,0,65,WR,12,4.00
mem_full_test,0,0,67,WR,15,4.00
mem_full_test,0,0,69,WR,7,4.00
mem_full_test,0,0,71,WR,13,4.00
mem_full_test,0,0,73,WR,11,4.00
mem_full_test,0,0,75,WR,8,4.00
mem_full_test,0,0,77,WR,1,4.00
mem_full_test,0,0,79,WR,3,4.00
mem_full_test,0,0,81,WR,6,4.00
mem_full_test,0,0,83,WR,5,4.00
mem_full_test,0,0,85,WR,7,4.00
mem_full_test,0,0,87,WR,7,4.00
mem_full_test,0,0,89,WR,5,4.00
mem_full_test,0,0,91,WR,2,4.00
mem_full_test,0,0,93,WR,3,4.00
mem_full_test,0,0,95,WR,12,4.00
mem_full_test,0,0,97,WR,10,4.00
mem_full_test,0,0,99,WR,4,4.00
mem_full_test,0,0,101,WR,13,4.00
mem_full_test,0,0,103,WR,3,4.00
mem_full_test,0,0,105,WR,7,4.00
mem_full_test,0,0,107,WR,7,4.00
mem_full_test,0,0,109,WR,12,4.00
mem_full_test,0,0,111,WR,13,4.00
mem_full_test,0,0,113,WR,2,4.00
mem_full_test,0,0,115,WR,10,4.00
mem_full_test,0,0,117,WR,11,4.00
mem_full_test,0,0,119,WR,15,4.00
mem_full_test,0,0,121,WR,8,4.00
mem_full_test,0,0,123,WR,13,4.00
mem_full_test,0,0,125,WR,12,4.00
mem_full_test,0,0,127,WR,12,4.00
mem_full_test,0,0,129,WR,13,4.00
mem_full_test,0,0,131,WR,10,4.00
mem_full_test,0,0,133,WR,9,4.00
mem_full_test,0,0,135,WR,12,4.00
mem_full_test,0,0,137,WR,5,4.00
mem_full_test,0,0,139,WR,15,4.00
mem_full_test,0,0,141,WR,5,4.00
mem_full_test,0,0,143,WR,10,4.00
mem_full_test,0,0,145,WR,15,4.00
mem_full_test,0,0,147,WR,0,4.00
mem_full_test,0,0,149,WR,1,4.00
mem_full_test,0,0,151,WR,14,4.00
mem_full_test,0,0,153,WR,12,4.00
mem_full_test,0,0,155,WR,2,4.00
mem_full_test,0,0,157,WR,11,4.00
mem_full_test,0,0,159,WR,2,4.00
mem_full_test,0,0,161,WR,7,4.00
mem_full_test,0,0,163,WR,8,4.00
mem_full_test,0,0,165,WR,11,4.00
mem_full_test,0,0,167,WR,2,4.00
mem_full_test,0,0,169,WR,4,4.00
mem_full_test,0,0,171,WR,7,4.00
mem_full_test,0,0,173,WR,0,4.00
mem_full_test,0,0,175,WR,10,4.00
mem_full_test,0,0,177,WR,3,4.00
mem_full_test,0,0,179,WR,3,4.00
mem_full_test,0,0,181,WR,10,4.00
mem_full_test,0,0,183,WR,4,4.00
mem_full_test,0,0,185,WR,5,4.00
mem_full_test,0,0,187,WR,14,4.00
mem_full_test,0,0,189,WR,14,4.00
mem_full_test,0,0,191,WR,15,4.00
mem_full_test,0,0,193,WR,2,4.00
mem_full_test,0,0,195,WR,12,4.00
mem_full_test,0,0,197,WR,10,4.00
mem_full_test,0,0,199,WR,7,4.00
mem_full_test,0,0,201,WR,7,4.00
mem_full_test,0,0,203,WR,8,4.00
mem_full_test,0,0,205,WR,9,4.00
mem_full_test,0,0,207,WR,4,4.00
mem_full_test,0,0,209,WR,7,4.00
