test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,0,0,376,RD,3,6.00
mem_full_test,0,0,379,WR,14,4.00
mem_full_test,0,0,378,RD,3,7.00
mem_full_test,0,0,382,RD,12,6.00
mem_full_test,0,0,384,WR,15,4.00
mem_full_test,0,0,386,WR,2,4.00
mem_full_test,0,0,388,RD,11,6.00
mem_full_test,0,0,390,WR,12,4.00
mem_full_test,0,0,392,RD,1,6.00
mem_full_test,0,0,394,RD,2,6.00
mem_full_test,0,0,396,WR,10,4.00
mem_full_test,0,0,399,WR,7,4.00
mem_full_test,0,0,398,RD,9,6.00
mem_full_test,0,0,404,WR,7,4.00
mem_full_test,0,0,402,RD,5,6.00
mem_full_test,0,0,406,RD,3,6.00
mem_full_test,0,0,408,RD,8,6.00
mem_full_test,0,0,411,WR,8,4.00
mem_full_test,0,0,415,WR,9,4.00
mem_full_test,0,0,410,RD,8,10.00
mem_full_test,0,0,414,RD,12,7.00
mem_full_test,0,0,418,WR,4,4.00
mem_full_test,0,0,420,RD,12,6.00
mem_full_test,0,0,422,WR,7,4.00
mem_full_test,0,0,424,RD,4,6.00
mem_full_test,0,0,426,WR,9,4.00
mem_full_test,0,0,428,WR,11,4.00
mem_full_test,0,0,430,RD,7,6.00
mem_full_test,0,0,433,WR,4,4.00
mem_full_test,0,0,432,RD,8,6.00
mem_full_test,0,0,436,RD,0,6.00
mem_full_test,0,0,438,WR,8,4.00
mem_full_test,0,0,442,WR,2,4.00
mem_full_test,0,0,440,RD,11,6.00
mem_full_test,0,0,446,WR,12,4.00
mem_full_test,0,0,444,RD,2,8.00
mem_full_test,0,0,448,RD,4,6.00
mem_full_test,0,0,450,WR,10,4.00
mem_full_test,0,0,452,RD,4,6.00
mem_full_test,0,0,454,WR,12,4.00
mem_full_test,0,0,458,WR,6,4.00
mem_full_test,0,0,456,RD,11,6.00
mem_full_test,0,0,460,RD,9,6.00
mem_full_test,0,0,462,WR,6,4.00
mem_full_test,0,0,464,RD,5,6.00
mem_full_test,0,0,466,RD,4,6.00
mem_full_test,0,0,467,WR,4,6.00
mem_full_test,0,0,470,WR,13,6.00
mem_full_test,0,0,472,WR,11,6.00
mem_full_test,0,0,476,WR,15,4.00
mem_full_test,0,0,474,RD,7,6.00
mem_full_test,0,0,478,RD,10,6.00
mem_full_test,0,0,481,WR,6,4.00
mem_full_test,0,0,480,RD,2,6.00
mem_full_test,0,0,486,WR,13,4.00
mem_full_test,0,0,484,RD,10,6.00
mem_full_test,0,0,488,RD,4,6.00
mem_full_test,0,0,490,RD,5,6.00
mem_full_test,0,0,492,WR,15,4.00
mem_full_test,0,0,494,RD,10,6.00
mem_full_test,0,0,496,RD,11,6.00
mem_full_test,0,0,498,WR,6,4.00
mem_full_test,0,0,500,WR,1,4.00
mem_full_test,0,0,502,RD,2,6.00
mem_full_test,0,0,504,WR,5,4.00
mem_full_test,0,0,506,WR,1,4.00
mem_full_test,0,0,508,RD,11,6.00
mem_full_test,0,0,510,WR,10,4.00
mem_full_test,0,0,512,RD,4,6.00
mem_full_test,0,0,516,WR,12,4.00
mem_full_test,0,0,514,RD,10,6.00
mem_full_test,0,0,521,WR,14,4.00
mem_full_test,0,0,518,RD,12,7.00
mem_full_test,0,0,520,RD,6,7.00
mem_full_test,0,0,524,RD,15,6.00
mem_full_test,0,0,527,WR,1,4.00
mem_full_test,0,0,526,RD,7,6.00
mem_full_test,0,0,530,RD,7,6.00
mem_full_test,0,0,532,WR,11,4.00
mem_full_test,0,0,534,WR,6,4.00
mem_full_test,0,0,538,WR,1,4.00
mem_full_test,0,0,536,RD,13,6.00
mem_full_test,0,0,540,RD,14,6.00
mem_full_test,0,0,544,WR,9,4.00
mem_full_test,0,0,542,RD,0,6.00
mem_full_test,0,0,547,WR,15,4.00
mem_full_test,0,0,546,RD,2,6.00
mem_full_test,0,0,550,WR,9,4.00
mem_full_test,0,0,552,RD,1,6.00
mem_full_test,0,0,555,WR,11,4.00
mem_full_test,0,0,554,RD,2,6.00
mem_full_test,0,0,559,WR,5,4.00
